0.206864,0.183352,0.206884,0.183062,0.205933,0.181382,0.200638,0.180241,0.185792,0.176454,0.156464,0.174871,0.120164,0.170596,0.102419,0.164219,0.118095,0.150996,0.150655,0.131134,0.182377,0.120379,0.209510,0.108696,0.227025,0.121205,0.229849,0.095347,0.228047,0.100737,0.220679,0.098095,0.206083,0.093236,0.181864,0.094104,0.160031,0.107023,0.149365,0.118766,0.159455,0.128038,0.189278,0.130675,0.219906,0.141151,0.240956,0.151488,0.251903,0.160431,0.251361,0.161575,0.244168,0.161900,0.227297,0.154862,0.199836,0.145406,0.167649,0.133618,0.141647,0.127748,0.141786,0.125570,0.161071,0.127569,0.182131,0.130906,0.199462,0.134160,0.211006,0.142989,0.218822,0.139472,0.218466,0.142980,0.210066,0.134168,0.197326,0.117298,0.180531,0.125725,0.164679,0.132775,0.153004,0.142547,0.158176,0.145665,0.181992,0.147558
0.245403,0.089210,0.240980,0.088786,0.234128,0.088074,0.220692,0.085866,0.197072,0.075135,0.167000,0.068159,0.142205,0.066244,0.134934,0.066628,0.145852,0.067515,0.161273,0.067016,0.175473,0.068359,0.188530,0.068197,0.195999,0.069042,0.194164,0.068156,0.176700,0.068518,0.143247,0.070323,0.103392,0.072509,0.078355,0.072847,0.091527,0.070934,0.126978,0.069758,0.168977,0.070653,0.204602,0.076126,0.230503,0.076735,0.246513,0.077412,0.253129,0.077103,0.251333,0.076625,0.239370,0.074853,0.217214,0.074934,0.189942,0.068857,0.159357,0.067503,0.138611,0.066705,0.137520,0.065563,0.149388,0.065912,0.166930,0.066278,0.184249,0.069267,0.195418,0.071586,0.194282,0.071477,0.184560,0.071850,0.166729,0.073140,0.142037,0.071085,0.120415,0.070198,0.114104,0.069288,0.126345,0.069539,0.156183,0.071456,0.190301,0.074811
0.118763,0.053740,0.118312,0.052630,0.118610,0.051999,0.118827,0.052513,0.120814,0.054458,0.123674,0.062126,0.129460,0.071574,0.132065,0.079644,0.137156,0.084300,0.144925,0.086488,0.151349,0.086211,0.156877,0.085219,0.162221,0.079296,0.164698,0.070197,0.168666,0.062718,0.170453,0.065838,0.160881,0.076840,0.161416,0.088413,0.157885,0.098189,0.154586,0.104450,0.153045,0.104369,0.148115,0.100176,0.145259,0.089371,0.141898,0.078569,0.136034,0.069501,0.131804,0.060075,0.132132,0.059728,0.133877,0.068363,0.133887,0.086672,0.136561,0.109659,0.138227,0.131629,0.141662,0.146872,0.146973,0.155855,0.152525,0.161873,0.160032,0.159532,0.166912,0.142809,0.165630,0.124522,0.177092,0.100898,0.171907,0.091159,0.172699,0.096129,0.168961,0.110961,0.164432,0.127986,0.161544,0.144973,0.159452,0.156424,0.156201,0.160309
0.107899,0.101243,0.108718,0.101027,0.108503,0.100735,0.108946,0.101957,0.108676,0.101375,0.108953,0.101757,0.109368,0.101963,0.109456,0.102799,0.111054,0.102749,0.113337,0.102345,0.117192,0.101582,0.121719,0.099917,0.126413,0.098119,0.130173,0.096097,0.131329,0.094426,0.131694,0.094660,0.131985,0.093860,0.129879,0.092576,0.128185,0.093978,0.126529,0.097615,0.124353,0.102580,0.121778,0.104200,0.121634,0.108659,0.123909,0.114181,0.129091,0.117634,0.134097,0.123172,0.139552,0.127890,0.144663,0.131663,0.150031,0.135429,0.155733,0.139959,0.162102,0.142887,0.167632,0.142993,0.171406,0.147951,0.174900,0.149963,0.180870,0.150554,0.188254,0.150394,0.195025,0.147968,0.202520,0.145992,0.209539,0.141868,0.214553,0.139108,0.219614,0.134668,0.217855,0.129617,0.221956,0.123500,0.222163,0.116756,0.226967,0.110128
0.065260,0.085388,0.065636,0.085474,0.066448,0.085928,0.067317,0.086762,0.068516,0.086531,0.070321,0.087036,0.072353,0.088040,0.075973,0.087996,0.081163,0.089161,0.086522,0.090430,0.091961,0.092353,0.097733,0.094627,0.103959,0.099182,0.110713,0.103078,0.118173,0.107263,0.125562,0.109892,0.130862,0.112676,0.135024,0.116678,0.136928,0.121407,0.136968,0.128883,0.133305,0.138518,0.127146,0.148389,0.120217,0.157742,0.112817,0.165209,0.103865,0.171320,0.098984,0.176133,0.094719,0.179006,0.092766,0.179824,0.093529,0.178641,0.097170,0.177723,0.100120,0.176122,0.104724,0.173264,0.110048,0.171280,0.116457,0.168603,0.124660,0.165333,0.132457,0.161778,0.141317,0.156779,0.151077,0.151096,0.161042,0.145867,0.170964,0.137969,0.180123,0.131193,0.188564,0.123846,0.196476,0.116838,0.202661,0.108362,0.207351,0.100382
0.127684,0.151334,0.127752,0.151389,0.127667,0.151445,0.127669,0.152190,0.127996,0.155004,0.129048,0.158835,0.132774,0.161889,0.136467,0.162733,0.141752,0.160582,0.147986,0.157404,0.154130,0.153066,0.160778,0.147496,0.167207,0.143323,0.165496,0.139017,0.163328,0.139356,0.160953,0.140285,0.150046,0.157213,0.142704,0.161647,0.137076,0.163607,0.131470,0.165130,0.132034,0.163415,0.134575,0.162663,0.141221,0.157462,0.152345,0.154997,0.167480,0.156102,0.185743,0.148427,0.201478,0.119428,0.213067,0.099970,0.226423,0.081885,0.231373,0.074170,0.239107,0.075094,0.244902,0.083188,0.247463,0.102435,0.244071,0.125659,0.238428,0.148454,0.232338,0.169667,0.228030,0.188548,0.217335,0.205651,0.205750,0.219647,0.193024,0.229541,0.183714,0.232349,0.179254,0.230685,0.176074,0.225235,0.172704,0.217405,0.167994,0.210575
0.132040,0.086714,0.131593,0.087742,0.132157,0.087518,0.131582,0.086370,0.132024,0.087879,0.131576,0.087784,0.131624,0.086721,0.131663,0.086516,0.131754,0.087022,0.131475,0.086758,0.130340,0.086841,0.129886,0.087947,0.129128,0.088168,0.127942,0.089391,0.127641,0.089810,0.127431,0.091226,0.127062,0.090786,0.127928,0.090890,0.128444,0.091738,0.129155,0.092489,0.130142,0.092407,0.131465,0.091980,0.133346,0.092168,0.135247,0.091946,0.136988,0.091751,0.138895,0.091863,0.140800,0.091095,0.143725,0.091016,0.146641,0.090572,0.149342,0.090004,0.151841,0.089551,0.154424,0.088298,0.156185,0.086917,0.157937,0.085579,0.159630,0.084619,0.160744,0.083359,0.161113,0.082410,0.161122,0.083509,0.160733,0.084433,0.160305,0.084983,0.158739,0.087068,0.156977,0.087222,0.154218,0.087322,0.150525,0.087446,0.146458,0.086983
0.111445,0.058589,0.111939,0.058826,0.112081,0.058664,0.112120,0.058584,0.111600,0.058495,0.111650,0.058382,0.111366,0.058065,0.112051,0.057224,0.112805,0.057420,0.113890,0.057052,0.115211,0.058061,0.116635,0.060182,0.117395,0.063732,0.117485,0.068035,0.118656,0.072855,0.119005,0.078873,0.119872,0.084812,0.121059,0.091155,0.122285,0.096705,0.124327,0.102780,0.126070,0.107468,0.126743,0.113456,0.127289,0.118291,0.128046,0.122714,0.128818,0.127576,0.130820,0.132198,0.132366,0.136641,0.134142,0.140815,0.136396,0.145214,0.138243,0.148602,0.140301,0.152436,0.141799,0.154927,0.143893,0.158490,0.145966,0.160644,0.147963,0.164442,0.149635,0.166490,0.151566,0.169371,0.153472,0.171671,0.154961,0.174611,0.155748,0.175124,0.155986,0.174809,0.156649,0.174121,0.157493,0.172799,0.157842,0.170947,0.158285,0.169025
0.125217,0.081971,0.124207,0.082947,0.123388,0.083096,0.121692,0.083128,0.120652,0.083301,0.121384,0.082769,0.122207,0.082711,0.121229,0.083721,0.119800,0.083033,0.121104,0.084213,0.123799,0.084684,0.124194,0.082385,0.121245,0.079817,0.120566,0.077035,0.123415,0.076468,0.128774,0.078198,0.128593,0.080423,0.125663,0.077537,0.127911,0.081085,0.135152,0.085377,0.133735,0.082575,0.132753,0.076808,0.135656,0.075037,0.135340,0.078443,0.135818,0.078713,0.139266,0.075794,0.139987,0.078249,0.137906,0.075631,0.141298,0.077972,0.142654,0.078138,0.143054,0.075088,0.141765,0.076773,0.144474,0.073918,0.147073,0.077373,0.143791,0.076693,0.143955,0.077136,0.148190,0.074065,0.150544,0.075595,0.150697,0.076336,0.149038,0.078546,0.149610,0.078791,0.149023,0.075152,0.153899,0.076452,0.155552,0.075103,0.154476,0.081833
0.310820,0.119003,0.309174,0.117334,0.306565,0.117635,0.302418,0.116891,0.292358,0.114486,0.284992,0.107421,0.271165,0.095503,0.254434,0.086065,0.236642,0.080282,0.221007,0.082731,0.209771,0.092775,0.200332,0.098058,0.191371,0.099183,0.181898,0.101218,0.167167,0.095777,0.151030,0.089032,0.135973,0.093664,0.122408,0.099591,0.114091,0.103973,0.109449,0.112710,0.105874,0.125596,0.101625,0.133758,0.093489,0.129462,0.085675,0.119530,0.078527,0.110022,0.079049,0.100898,0.084341,0.085663,0.097075,0.078395,0.112552,0.087781,0.126237,0.105314,0.137932,0.116807,0.152227,0.117270,0.168133,0.108326,0.184950,0.102378,0.198644,0.100591,0.210028,0.106749,0.221951,0.105240,0.234402,0.105763,0.245929,0.103614,0.255525,0.097745,0.266894,0.086337,0.279423,0.070810,0.292605,0.065682,0.305620,0.084936,0.316555,0.113280
